time,torque,rpm
1746114977.941437,12.0,482.0
1746114977.981803,12.0,479.0
1746114978.022006,10.0,472.0
1746114978.060486,10.0,475.0
1746114978.100444,12.0,472.0
1746114978.140802,10.0,468.0
1746114978.181219,12.0,471.0
1746114978.221368,10.0,464.0
1746114978.26163,12.0,467.0
1746114978.300141,12.0,460.0
1746114978.340123,10.0,461.0
1746114978.380413,10.0,463.0
1746114978.420671,10.0,467.0
1746114978.460957,12.0,460.0
1746114978.501275,12.0,454.0
1746114978.540043,12.0,460.0
1746114978.579839,12.0,460.0
1746114978.620153,12.0,453.0
1746114978.66036,12.0,457.0
1746114978.700661,14.0,455.0
1746114978.740955,12.0,451.0
1746114978.779495,13.5625,451.0
1746114978.819566,14.0,455.0
1746114978.859839,19.0,453.0
1746114978.900485,18.5625,447.0
1746114978.940416,20.6875,454.0
1746114978.980593,19.0,461.0
1746114979.019249,20.6875,460.0
1746114979.059239,21.0,458.0
1746114979.099443,21.0,460.0
1746114979.140128,19.0,456.0
1746114979.180374,19.0,449.0
1746114979.220627,19.0,464.0
1746114979.258768,19.0,461.0
1746114979.298681,19.0,453.0
1746114979.338994,19.25,466.0
1746114979.379247,19.0,461.0
1746114979.420087,19.0,460.0
1746114979.459885,19.0,457.0
1746114979.498421,19.0,461.0
1746114979.538483,19.25,464.0
1746114979.578655,19.25,469.0
1746114979.618912,18.6875,455.0
1746114979.659152,21.0,473.0
1746114979.699423,21.0,462.0
1746114979.738134,22.875,467.0
1746114979.778057,18.875,460.0
1746114979.81832,20.6875,466.0
1746114979.858621,20.875,469.0
1746114979.898892,21.0,462.0
1746114979.939105,20.875,468.0
1746114979.977752,21.0,472.0
1746114980.017861,20.875,465.0
1746114980.058032,21.0,470.0
1746114980.098403,20.875,475.0
1746114980.138521,21.0,472.0
1746114980.178817,21.0625,477.0
1746114980.217413,21.0,474.0
1746114980.257526,24.875,473.0
1746114980.29814,23.0,471.0
1746114980.33804,25.0,478.0
1746114980.378188,23.0,479.0
1746114980.41843,25.0,483.0
1746114980.457089,23.0,485.0
1746114980.497158,23.0,486.0
1746114980.537473,25.0,479.0
1746114980.578113,23.0,487.0
1746114980.617826,25.0,493.0
1746114980.658208,25.0,489.0
1746114980.696791,23.0,483.0
1746114980.736895,23.0,492.0
1746114980.777088,25.0,486.0
1746114980.817357,25.0,497.0
1746114980.857617,25.0,498.0
1746114980.898293,25.0,496.0
1746114980.936398,25.0,495.0
1746114980.97647,23.0,502.0
1746114981.01676,23.0,500.0
1746114981.057066,23.0,495.0
1746114981.097261,25.0,503.0
1746114981.137571,25.0,505.0
1746114981.176109,25.0,507.0
1746114981.216121,23.0,512.0
1746114981.256396,25.0,507.0
1746114981.296669,23.0,509.0
1746114981.336963,23.0,510.0
1746114981.377319,25.0,514.0
1746114981.415722,25.0,512.0
1746114981.455854,23.0,519.0
1746114981.496137,23.0,522.0
1746114981.536473,25.0,522.0
1746114981.57659,21.0,518.0
1746114981.617124,25.0,529.0
1746114981.655352,25.0,517.0
1746114981.696951,23.0,523.0
1746114981.735799,25.0,526.0
1746114981.776038,23.0,527.0
1746114981.816287,25.0,532.0
1746114981.856484,29.0,537.0
1746114981.895023,32.6875,549.0
1746114981.937443,35.6875,540.0
1746114981.97575,41.6875,540.0
1746114982.015682,44.0,541.0
1746114982.055933,42.0,542.0
1746114982.096175,44.0,549.0
1746114982.135016,46.0,563.0
1746114982.174785,44.25,572.0
1746114982.215049,46.0,571.0
1746114982.255346,44.0,578.0
1746114982.295568,46.0,575.0
1746114982.336402,46.0,589.0
1746114982.374445,44.0,599.0
1746114982.416238,45.6875,593.0
1746114982.454591,44.0,599.0
1746114982.494941,44.0,602.0
1746114982.537017,44.0,614.0
1746114982.575973,44.0,609.0
1746114982.614092,42.0,613.0
1746114982.654019,44.0,618.0
1746114982.694264,44.0,616.0
1746114982.734571,42.0,623.0
1746114982.774756,44.0,623.0
1746114982.815082,42.0,638.0
1746114982.853677,44.0,636.0
1746114982.893638,44.0,633.0
1746114982.93391,44.0,633.0
1746114982.974203,44.0,650.0
1746114983.014496,42.0,649.0
1746114983.054765,42.0,645.0
1746114983.093379,44.0,662.0
1746114983.13337,44.0,657.0
1746114983.173589,42.0,651.0
1746114983.21386,42.0,651.0
1746114983.254128,44.0,655.0
1746114983.294409,44.0,661.0
1746114983.333308,44.0,659.0
1746114983.373151,42.0,653.0
1746114983.41338,44.0,653.0
1746114983.453534,42.0,654.0
1746114983.493803,44.0,661.0
1746114983.534072,44.0,660.0
1746114983.572736,42.0,660.0
1746114983.612831,42.0,658.0
1746114983.653512,42.0,668.0
1746114983.693308,42.0,672.0
1746114983.733563,42.0,673.0
1746114983.773806,42.0,661.0
1746114983.812422,42.0,662.0
1746114983.852557,44.0,669.0
1746114983.893209,42.0,673.0
1746114983.933076,44.0,671.0
1746114983.973735,42.0,674.0
1746114984.014056,40.0,668.0
1746114984.052211,42.0,677.0
1746114984.092302,42.0,680.0
1746114984.132924,42.0,675.0
1746114984.172751,42.0,672.0
1746114984.213008,42.0,674.0
1746114984.253696,44.0,672.0
1746114984.29178,42.0,672.0
1746114984.331887,42.0,670.0
1746114984.372149,42.0,673.0
1746114984.412436,42.0,670.0
1746114984.452603,40.0,675.0
1746114984.492856,42.0,677.0
1746114984.531479,42.0,681.0
1746114984.57157,42.0,681.0
1746114984.611858,42.0,673.0
1746114984.652112,42.0,682.0
1746114984.692405,42.0,670.0
1746114984.732699,40.0,677.0
1746114984.771271,42.0,676.0
1746114984.811318,42.0,679.0
1746114984.85153,42.0,668.0
1746114984.891817,42.0,677.0
1746114984.932077,42.0,674.0
1746114984.972475,44.0,674.0
1746114985.011341,44.0,672.0
1746114985.050864,42.0,675.0
1746114985.09116,42.0,677.0
1746114985.131531,42.0,672.0
1746114985.171773,42.0,674.0
1746114985.212047,42.0,669.0
1746114985.250784,42.0,673.0
1746114985.291147,42.0,674.0
1746114985.330951,42.0,680.0
1746114985.371532,42.0,674.0
1746114985.411537,42.0,671.0
1746114985.4517,40.0,666.0
1746114985.49047,40.0,668.0
1746114985.530314,42.0,674.0
1746114985.571731,40.0,675.0
1746114985.610894,40.0,676.0
1746114985.651142,42.0,673.0
1746114985.691788,42.0,666.0
1746114985.729933,42.0,668.0
1746114985.769998,42.0,665.0
1746114985.810228,40.0,664.0
1746114985.850546,42.0,675.0
1746114985.89086,42.0,676.0
1746114985.931181,42.0,672.0
1746114985.96963,44.0,669.0
1746114986.009583,40.0,657.0
1746114986.049858,40.0,669.0
1746114986.090187,42.0,666.0
1746114986.130508,42.0,668.0
1746114986.170861,42.0,667.0
1746114986.209335,44.0,669.0
1746114986.249345,42.0,673.0
1746114986.289545,40.0,668.0
1746114986.329918,42.0,672.0
1746114986.370117,42.0,665.0
1746114986.410386,42.0,663.0
1746114986.449076,40.0,657.0
1746114986.489021,42.0,665.0
1746114986.529282,42.0,664.0
1746114986.569552,42.0,673.0
1746114986.60984,42.0,665.0
1746114986.650094,42.0,668.0
1746114986.688749,42.0,666.0
1746114986.728777,42.0,661.0
1746114986.768973,42.0,656.0
1746114986.809214,40.0,652.0
1746114986.849542,42.0,662.0
1746114986.889786,42.0,669.0
1746114986.928779,40.0,666.0
1746114986.968471,42.0,662.0
1746114987.009117,40.0,661.0
1746114987.049002,42.0,664.0
1746114987.089643,40.0,653.0
1746114987.129425,42.0,657.0
1746114987.168057,40.0,654.0
1746114987.208159,40.0,668.0
1746114987.248398,40.0,662.0
1746114987.288675,40.0,659.0
1746114987.328913,38.0,659.0
1746114987.36959,40.0,657.0
1746114987.407714,40.0,667.0
1746114987.447693,38.0,666.0
1746114987.487949,40.0,660.0
1746114987.528733,38.0,657.0
1746114987.56857,40.0,651.0
1746114987.608841,38.0,649.0
1746114987.647383,40.0,654.0
1746114987.68739,40.0,659.0
1746114987.727631,40.0,645.0
1746114987.767863,38.0,650.0
1746114987.808166,40.0,652.0
1746114987.848379,38.0,654.0
1746114987.887067,40.0,662.0
1746114987.927122,40.0,658.0
1746114987.967337,40.0,656.0
1746114988.007533,36.0,654.0
1746114988.047775,27.0,648.0
1746114988.088093,17.0,646.0
1746114988.126703,14.0,636.0
1746114988.166656,14.0,628.0
1746114988.206971,17.0,620.0
1746114988.247172,25.0,631.0
1746114988.287569,31.0,659.0
1746114988.327694,31.0,599.0
1746114988.366506,40.0,648.0
1746114988.406717,44.0,751.0
1746114988.446828,44.0,665.0
1746114988.486844,46.0,651.0
1746114988.527208,53.0,632.0
1746114988.567339,61.0,626.0
1746114988.606603,65.0,635.0
1746114988.646074,65.0,645.0
1746114988.68643,65.0,639.0
1746114988.727385,65.0,646.0
1746114988.767356,65.0,652.0
1746114988.807507,65.0,651.0
1746114988.845659,65.0,652.0
1746114988.885824,61.0,664.0
1746114988.926029,57.0,660.0
1746114988.966273,53.0,668.0
1746114989.006548,46.0,663.0
1746114989.0468,46.0,676.0
1746114989.085302,44.0,671.0
1746114989.125434,46.0,677.0
1746114989.165629,46.0,683.0
1746114989.205937,46.0,679.0
1746114989.246214,46.0,683.0
1746114989.286929,46.0,692.0
1746114989.325018,48.0,694.0
1746114989.365157,48.0,676.0
1746114989.405295,51.0,686.0
1746114989.44553,51.0,684.0
1746114989.48583,48.0,686.0
1746114989.52606,51.0,690.0
1746114989.564663,51.0,701.0
1746114989.604548,48.0,694.0
1746114989.644949,48.0,697.0
1746114989.685195,51.0,710.0
1746114989.725451,48.0,705.0
1746114989.765715,51.0,712.0
1746114989.804439,48.0,703.0
1746114989.844267,48.0,713.0
1746114989.884494,48.0,712.0
1746114989.924917,48.0,716.0
1746114989.965222,48.0,707.0
1746114990.005388,46.0,711.0
1746114990.043927,44.0,710.0
1746114990.084011,46.0,725.0
1746114990.124794,46.0,729.0
1746114990.164532,46.0,728.0
1746114990.204898,46.0,721.0
1746114990.245128,46.0,723.0
1746114990.284281,46.0,728.0
1746114990.323751,46.0,733.0
1746114990.364412,46.0,735.0
1746114990.404648,44.0,735.0
1746114990.444999,44.0,736.0
1746114990.485255,44.0,730.0
1746114990.523379,42.0,737.0
1746114990.563227,38.0,738.0
1746114990.603675,36.0,740.0
1746114990.644872,38.0,738.0
1746114990.684148,36.0,738.0
1746114990.724277,36.0,737.0
1746114990.762941,36.0,739.0
1746114990.802952,34.0,739.0
1746114990.84322,34.0,740.0
1746114990.883416,36.0,739.0
1746114990.923672,34.0,740.0
1746114990.963954,34.0,743.0
1746114991.00261,36.0,743.0
1746114991.042696,31.0,737.0
1746114991.082814,34.0,746.0
1746114991.123096,36.0,742.0
1746114991.163369,34.0,746.0
1746114991.203705,34.0,735.0
1746114991.242295,34.0,741.0
1746114991.28234,25.1875,740.0
1746114991.322529,23.0,750.0
1746114991.362843,21.0,739.0
1746114991.403059,23.0,738.0
1746114991.443379,21.0,740.0
1746114991.482153,23.0,739.0
1746114991.522224,25.0,731.0
1746114991.562206,27.0,737.0
1746114991.602462,31.0,745.0
1746114991.642766,34.0,745.0
1746114991.683039,34.0,731.0
1746114991.721656,31.0,733.0
1746114991.762305,34.0,731.0
1746114991.802609,31.0,733.0
1746114991.842603,34.0,731.0
1746114991.882493,31.0,727.0
1746114991.922695,31.0,733.0
1746114991.961338,31.0,737.0
1746114992.001437,31.0,731.0
1746114992.041755,31.0,727.0
1746114992.082375,34.0,732.0
1746114992.122662,34.0,738.0
1746114992.162909,29.0,727.0
1746114992.201033,17.5625,727.0
1746114992.241126,-10.375,693.0
1746114992.281318,-30.0,630.0
1746114992.321676,-33.0,668.0
1746114992.362013,-30.0,701.0
1746114992.402216,-30.0,686.0
1746114992.440724,-30.0,666.0
1746114992.480816,-33.0,649.0
1746114992.521091,-30.0,663.0
1746114992.561362,-33.0,643.0
1746114992.601463,-37.0,628.0
1746114992.641779,-41.0,614.0
1746114992.680372,-49.5625,592.0
1746114992.720473,-42.5625,589.0
1746114992.76082,-14.5625,594.0
1746114992.801048,8.0,610.0
1746114992.841197,19.0,649.0
1746114992.881391,27.0,593.0
1746114992.920044,34.0,581.0
1746114992.960138,41.5625,586.0
1746114993.000434,59.0,601.0
1746114993.040671,61.0,596.0
1746114993.080814,59.0,608.0
1746114993.121199,61.0,601.0
1746114993.16,59.0,604.0
1746114993.201623,59.0,612.0
1746114993.240141,61.0,621.0
1746114993.280335,61.0,629.0
1746114993.320666,57.0,624.0
1746114993.360874,53.0,641.0
1746114993.399634,48.0,637.0
1746114993.439494,48.0,644.0
1746114993.479754,46.0,640.0
1746114993.520331,38.0,639.0
1746114993.560299,36.0,639.0
1746114993.600542,38.0,652.0
1746114993.639546,38.0,645.0
1746114993.679639,38.0,644.0
1746114993.719507,40.0,650.0
1746114993.759783,40.0,647.0
1746114993.799905,40.0,652.0
1746114993.84065,38.0,668.0
1746114993.878692,40.0,664.0
1746114993.918653,30.1875,657.0
1746114993.958952,24.6875,647.0
1746114993.999222,0.6875,630.0
1746114994.040108,-27.25,589.0
1746114994.080332,-55.25,625.0
1746114994.118395,-75.0,599.0
1746114994.158282,-75.0,595.0
1746114994.198567,-75.0,572.0
1746114994.238854,-75.0,569.0
1746114994.279092,-75.0,544.0
1746114994.319362,-75.0,531.0
1746114994.357995,-75.0,512.0
1746114994.397951,-75.0,505.0
1746114994.438346,-75.0,491.0
1746114994.478485,-75.0,468.0
1746114994.518746,-75.0,456.0
1746114994.559058,-75.0,430.0
1746114994.597651,-75.0,421.0
1746114994.637667,-75.0,408.0
1746114994.677906,-75.0,392.0
1746114994.718113,-75.0,375.0
1746114994.758386,-75.0,359.0
1746114994.798632,-73.1875,348.0
1746114994.837502,-45.1875,343.0
1746114994.877786,-17.25,338.0
1746114994.917997,10.625,352.0
1746114994.957779,24.6875,395.0
1746114994.998027,39.6875,346.0
1746114995.038334,56.6875,323.0
1746114995.076916,66.75,330.0
1746114995.116992,75.75,348.0
1746114995.157242,79.75,362.0
1746114995.197932,80.0,367.0
1746114995.238156,83.75,370.0
1746114995.278415,83.875,374.0
1746114995.317092,80.0625,389.0
1746114995.356685,80.0625,401.0
1746114995.396823,80.0625,410.0
1746114995.437248,80.1875,415.0
1746114995.477445,81.875,425.0
1746114995.518145,80.0,433.0
1746114995.556233,76.0625,435.0
1746114995.59625,76.0625,444.0
1746114995.636441,76.1875,456.0
1746114995.676703,74.0625,473.0
1746114995.717035,70.0625,474.0
1746114995.757869,68.0,476.0
1746114995.795896,65.0,479.0
1746114995.836001,66.875,489.0
1746114995.87623,65.0,497.0
1746114995.916371,65.0,512.0
1746114995.956631,65.0,515.0
1746114995.996895,65.0,522.0
1746114996.035572,65.0,531.0
1746114996.075621,65.0,533.0
1746114996.115894,65.0,530.0
1746114996.156103,59.0,535.0
1746114996.19639,61.0,544.0
1746114996.236545,59.0,560.0
1746114996.275209,59.0,564.0
1746114996.315282,59.0,566.0
1746114996.355387,59.0,576.0
1746114996.395651,59.0,577.0
1746114996.436076,57.0,577.0
1746114996.476339,61.0,589.0
1746114996.515189,59.0,597.0
1746114996.554961,59.0,605.0
1746114996.595243,59.0,598.0
1746114996.635971,59.0,607.0
1746114996.67568,57.0,621.0
1746114996.71596,59.0,623.0
1746114996.756057,59.0,626.0
1746114996.794742,59.0,630.0
1746114996.834933,57.0,637.0
1746114996.875161,57.0,643.0
1746114996.915363,59.0,649.0
1746114996.955592,59.0,658.0
1746114996.994233,52.6875,656.0
1746114997.034277,43.6875,659.0
1746114997.074491,38.0,668.0
1746114997.114735,40.0,672.0
1746114997.155005,38.0,662.0
1746114997.195272,38.0,659.0
1746114997.233771,38.0,667.0
1746114997.27373,38.0,679.0
1746114997.314021,38.0,682.0
1746114997.354432,38.0,679.0
1746114997.394696,38.0,679.0
1746114997.434941,40.0,677.0
1746114997.473465,40.0,678.0
1746114997.513424,34.25,683.0
1746114997.553682,36.0,687.0
1746114997.594118,29.0,683.0
1746114997.6344,23.0,676.0
1746114997.674925,21.0,689.0
1746114997.713151,19.0,684.0
1746114997.753107,19.0,686.0
1746114997.793368,19.0,682.0
1746114997.833641,14.0,680.0
1746114997.87401,17.0,685.0
1746114997.914416,14.0,671.0
1746114997.953179,17.0,671.0
1746114997.992892,15.25,676.0
1746114998.033082,14.0,673.0
1746114998.0733,17.0,672.0
1746114998.113628,14.0,670.0
1746114998.153903,14.0,667.0
1746114998.192726,14.0,668.0
1746114998.232994,4.0,657.0
1746114998.273258,4.0,660.0
1746114998.313535,2.0,656.0
1746114998.35338,2.0,642.0
1746114998.393527,2.0,651.0
1746114998.43261,6.0,651.0
1746114998.474314,8.0,652.0
1746114998.512547,12.0,638.0
1746114998.552921,27.0,659.0
1746114998.593544,27.0,652.0
1746114998.633352,27.0,652.0
1746114998.671956,29.0,645.0
1746114998.711828,27.0,639.0
1746114998.752084,27.0,648.0
1746114998.792458,27.0,650.0
1746114998.833215,29.0,647.0
1746114998.872966,27.0,648.0
1746114998.911525,27.0,652.0
1746114998.95147,27.0,649.0
1746114998.991795,27.0,652.0
1746114999.032026,29.0,651.0
1746114999.072333,34.0,652.0
1746114999.112604,38.0,651.0
1746114999.151226,40.0,664.0
1746114999.191178,38.0,657.0
1746114999.231534,40.0,659.0
1746114999.271792,38.0,664.0
1746114999.31213,38.0,664.0
1746114999.352248,38.0,657.0
1746114999.390915,36.0,669.0
1746114999.430955,36.0,667.0
1746114999.4713,31.0,670.0
1746114999.511523,27.0,679.0
1746114999.551703,21.0,669.0
1746114999.591966,17.0,661.0
1746114999.630579,4.0,648.0
1746114999.671063,-3.0,633.0
1746114999.711253,-0.0,672.0
1746114999.751209,-26.75,621.0
1746114999.791442,-41.0,642.0
1746114999.831678,-41.0,614.0
1746114999.870263,-57.75,604.0
1746114999.910226,-60.0,603.0
1746114999.950619,-48.0,594.0
1746114999.991608,-37.0,578.0
1746115000.031569,-37.0,572.0
1746115000.071858,-33.0,566.0
1746115000.110102,-11.0,582.0
1746115000.150576,8.0,583.0
1746115000.190332,8.0,612.0
1746115000.230664,8.0,534.0
1746115000.271298,6.0,558.0
1746115000.311539,4.0,549.0
1746115000.349648,-3.0,522.0
1746115000.389746,-11.0,480.0
1746115000.430046,-11.0,546.0
1746115000.470249,-0.0,525.0
1746115000.510685,4.0,549.0
1746115000.550869,19.0,584.0
1746115000.589389,36.0,533.0
1746115000.629399,38.0,522.0
1746115000.669665,44.0,525.0
1746115000.709928,46.0,537.0
1746115000.750233,46.0,538.0
1746115000.790442,44.0,539.0
1746115000.828985,46.0,553.0
1746115000.8691,46.0,560.0
1746115000.90933,42.0,555.0
1746115000.949587,44.0,558.0
1746115000.989884,44.0,561.0
1746115001.030118,44.0,569.0
1746115001.068626,44.0,569.0
1746115001.108591,44.0,571.0
1746115001.14891,46.0,580.0
1746115001.189293,46.0,581.0
1746115001.229476,46.0,583.0
1746115001.269733,46.0,591.0
1746115001.308255,44.0,592.0
1746115001.348758,46.0,602.0
1746115001.38962,46.0,603.0
1746115001.428893,46.0,599.0
1746115001.469121,46.0,610.0
1746115001.509391,44.0,611.0
1746115001.548409,42.0,613.0
1746115001.588401,42.0,614.0
1746115001.628681,44.0,619.0
1746115001.68779,42.0,617.0
1746115001.727947,44.0,631.0
1746115001.768651,44.0,632.0
1746115001.809021,44.0,633.0
1746115001.850576,42.0,642.0
1746115001.887427,40.0,642.0
1746115001.927383,40.0,649.0
1746115001.967516,38.0,646.0
1746115002.007772,36.0,657.0
1746115002.048025,40.0,659.0
1746115002.088852,38.0,656.0
1746115002.127062,38.0,656.0
1746115002.166979,38.0,665.0
1746115002.207086,38.0,666.0
1746115002.247357,38.0,661.0
1746115002.287667,38.0,676.0
1746115002.327877,38.0,678.0
1746115002.366694,38.0,676.0
1746115002.406628,38.0,682.0
1746115002.446728,38.0,681.0
1746115002.487013,29.0,677.0
1746115002.527275,29.0,674.0
1746115002.5676,27.0,680.0
1746115002.606364,27.0,686.0
1746115002.646292,27.0,686.0
1746115002.686536,27.0,675.0
1746115002.72672,27.0,687.0
1746115002.766954,27.0,689.0
1746115002.807244,27.0,688.0
1746115002.846007,23.0,680.0
1746115002.88591,14.0,668.0
1746115002.92653,12.0,679.0
1746115002.966455,14.0,678.0
1746115003.006648,12.0,684.0
1746115003.046868,12.0,674.0
1746115003.085611,12.0,681.0
1746115003.125586,14.0,678.0
1746115003.165797,14.0,683.0
1746115003.206078,14.0,671.0
1746115003.24675,10.0,681.0
1746115003.286581,10.0,674.0
1746115003.325321,4.0,669.0
1746115003.365278,4.0,675.0
1746115003.405529,2.0,669.0
1746115003.445709,-7.0,656.0
1746115003.485994,-11.0,657.0
1746115003.526658,-15.0,641.0
1746115003.56493,-11.0,654.0
1746115003.604859,2.0,650.0
1746115003.645115,12.0,682.0
1746115003.685351,14.0,629.0
1746115003.725574,14.0,646.0
1746115003.765744,17.0,641.0
1746115003.80456,14.0,636.0
1746115003.844491,14.0,653.0
1746115003.884739,17.0,640.0
1746115003.92516,14.0,641.0
1746115003.965257,12.0,634.0
1746115004.005437,10.0,635.0
1746115004.044303,12.0,635.0
1746115004.084141,10.0,637.0
1746115004.124506,6.0,624.0
1746115004.164664,6.0,625.0
1746115004.204973,8.0,621.0
1746115004.245314,8.0,613.0
1746115004.283956,10.0,627.0
1746115004.323885,8.0,627.0
1746115004.364223,14.0,622.0
1746115004.4044,14.0,632.0
1746115004.444589,17.0,622.0
1746115004.484856,17.0,610.0
1746115004.523637,14.0,606.0
1746115004.563939,14.0,622.0
1746115004.603765,17.0,615.0
1746115004.645055,17.0,614.0
1746115004.684985,17.0,607.0
1746115004.724763,12.0,598.0
1746115004.76347,14.0,624.0
1746115004.803247,14.0,610.0
1746115004.845223,14.0,601.0
1746115004.884265,14.0,605.0
1746115004.923957,14.0,607.0
1746115004.964604,14.0,604.0
1746115005.003017,14.0,598.0
1746115005.042868,14.0,602.0
1746115005.083031,14.0,602.0
1746115005.123289,12.0,590.0
1746115005.163714,14.0,595.0
1746115005.203962,17.0,598.0
1746115005.242569,14.0,593.0
1746115005.282506,14.0,592.0
1746115005.322617,14.0,591.0
1746115005.362979,17.0,589.0
1746115005.403283,17.0,586.0
1746115005.443629,14.0,582.0
1746115005.482945,17.0,597.0
1746115005.52225,17.0,590.0
1746115005.562334,17.0,588.0
1746115005.602638,14.0,578.0
1746115005.642815,17.0,586.0
1746115005.683165,19.0,597.0
1746115005.721892,23.0,587.0
1746115005.761844,21.0,587.0
1746115005.802026,21.0,583.0
1746115005.842223,21.0,582.0
1746115005.882451,19.0,586.0
1746115005.922751,19.0,592.0
1746115005.962036,17.0,584.0
1746115006.001793,17.0,583.0
1746115006.041638,14.0,583.0
1746115006.081873,17.0,593.0
1746115006.122125,17.0,587.0
1746115006.162389,19.0,590.0
1746115006.201533,19.0,587.0
1746115006.241807,19.0,585.0
1746115006.281805,21.0,585.0
1746115006.3216,21.0,586.0
1746115006.361892,19.0,580.0
1746115006.402521,19.0,588.0
1746115006.442388,17.0,575.0
1746115006.480813,19.0,568.0
1746115006.521465,17.0,584.0
1746115006.562297,17.0,579.0
1746115006.601932,17.0,581.0
1746115006.642271,17.0,583.0
1746115006.680468,19.0,584.0
1746115006.720428,17.0,584.0
1746115006.760661,19.0,578.0
1746115006.800944,17.0,577.0
1746115006.841049,19.0,576.0
1746115006.881321,21.0,577.0
1746115006.920143,19.0,583.0
1746115006.960074,21.0,582.0
1746115007.000372,19.0,580.0
1746115007.040581,21.0,581.0
1746115007.080714,21.0,582.0
1746115007.121002,21.0,588.0
1746115007.159792,19.0,584.0
1746115007.199788,21.0,584.0
1746115007.239969,23.0,587.0
1746115007.280223,21.0,586.0
1746115007.32043,21.0,591.0
1746115007.36068,23.0,581.0
1746115007.399466,23.0,584.0
1746115007.439496,23.0,579.0
1746115007.479657,23.0,581.0
1746115007.519927,23.0,591.0
1746115007.560171,21.0,578.0
1746115007.600394,21.0,592.0
1746115007.639133,21.0,586.0
1746115007.679523,21.0,584.0
1746115007.719612,21.0,585.0
1746115007.759587,21.0,589.0
1746115007.799848,21.0,592.0
1746115007.840135,21.0,592.0
1746115007.878828,21.0,592.0
1746115007.919593,23.0,599.0
1746115007.959454,21.0,592.0
1746115007.999665,21.0,591.0
1746115008.039627,17.0,590.0
1746115008.07983,10.0,586.0
1746115008.118482,6.0,590.0
1746115008.158509,6.0,594.0
1746115008.198694,6.0,587.0
1746115008.238985,4.0,584.0
1746115008.279717,8.0,586.0
1746115008.319537,10.0,588.0
1746115008.358146,8.0,589.0
1746115008.398075,10.0,590.0
1746115008.438199,10.0,584.0
1746115008.479872,10.0,586.0
1746115008.518913,10.0,583.0
1746115008.559097,8.0,588.0
1746115008.597791,8.0,575.0
1746115008.637743,6.0,578.0
1746115008.677906,6.0,571.0
1746115008.718124,8.0,563.0
1746115008.758382,12.25,576.0
1746115008.798822,16.25,567.0
1746115008.837458,25.0,575.0
1746115008.877415,25.0,574.0
1746115008.917568,25.0,577.0
1746115008.957856,23.0,580.0
1746115008.998068,21.0,577.0
1746115009.038344,23.0,583.0
1746115009.077199,23.0,574.0
1746115009.117092,23.0,569.0
1746115009.15732,23.0,584.0
1746115009.197515,23.0,588.0
1746115009.237789,25.0,590.0
1746115009.278131,25.0,582.0
1746115009.316925,27.0,588.0
1746115009.356819,25.0,588.0
1746115009.397414,25.0,593.0
1746115009.437267,24.5,593.0
1746115009.477536,25.0,594.0
1746115009.517793,25.0,589.0
1746115009.557025,25.0,596.0
1746115009.596512,27.0,603.0
1746115009.637156,25.0,595.0
1746115009.677765,25.0,599.0
1746115009.717716,25.0,604.0
1746115009.758034,25.0,608.0
1746115009.796261,25.0,605.0
1746115009.836185,25.0,609.0
1746115009.876506,25.0,611.0
1746115009.917178,25.0,612.0
1746115009.956948,25.4375,614.0
1746115009.997811,25.0,618.0
1746115010.035931,25.0,618.0
1746115010.075858,25.0,619.0
1746115010.115972,26.6875,612.0
1746115010.156235,25.0,620.0
1746115010.196551,25.0,631.0
1746115010.236808,25.0,624.0
1746115010.27561,25.0,631.0
1746115010.315537,25.0,628.0
1746115010.355648,25.0,633.0
1746115010.395996,23.25,626.0
1746115010.43623,25.25,633.0
1746115010.476503,22.6875,627.0
1746115010.515274,23.0,633.0
1746115010.55527,23.25,631.0
1746115010.595506,23.0,641.0
1746115010.635659,23.25,642.0
1746115010.675869,23.25,640.0
1746115010.716108,21.0,636.0
1746115010.754955,19.0625,633.0
1746115010.795225,19.25,641.0
1746115010.835022,19.0,646.0
1746115010.87536,21.0,644.0
1746115010.915512,21.0,645.0
1746115010.955873,19.0625,652.0
1746115010.994645,21.0,650.0
1746115011.034532,19.0625,646.0
1746115011.074778,19.0625,650.0
1746115011.115403,15.0625,642.0
1746115011.155204,10.0,635.0
1746115011.195535,12.0,649.0
1746115011.234426,10.0625,643.0
1746115011.274233,4.0625,637.0
1746115011.315439,3.875,636.0
1746115011.354705,6.0,641.0
1746115011.395016,6.0,641.0
1746115011.435087,8.0,639.0
1746115011.47393,8.0,637.0
1746115011.51384,10.0625,631.0
1746115011.554079,19.0625,630.0
1746115011.594345,25.0,634.0
1746115011.63469,25.0625,641.0
1746115011.67478,21.0,640.0
1746115011.713548,21.0,638.0
1746115011.753517,17.0,642.0
1746115011.793794,16.25,633.0
1746115011.834032,10.0,634.0
1746115011.874305,6.0,625.0
1746115011.914731,4.0,630.0
1746115011.953628,4.0,623.0
1746115011.993225,2.0,630.0
1746115012.033478,4.0,613.0
1746115012.073702,4.0,627.0
1746115012.113972,2.0,618.0
1746115012.154251,6.25,622.0
1746115012.193803,14.0,631.0
1746115012.232848,21.0,631.0
1746115012.273219,19.0,619.0
1746115012.313396,21.0,631.0
1746115012.353643,21.0,627.0
1746115012.393975,21.0,629.0
1746115012.432682,21.0,638.0
1746115012.472676,21.0,627.0
1746115012.512811,21.0,631.0
1746115012.553092,19.0,629.0
